rtcode,yr,cmdcode,export
748,2020,80,12286
748,2020,81,1
748,2020,82,312886
748,2020,83,133253
748,2020,84,25817918
748,2020,85,1429409
748,2020,86,448154
748,2020,87,8551623
748,2020,88,105
748,2020,89,61354
748,2020,90,381410
748,2020,91,1130
748,2020,92,3665
748,2020,94,184339
748,2020,95,31725
748,2020,96,10251089
748,2020,97,3776
748,2020,99,579398
757,2020,1,16324724
757,2020,2,79522898
757,2020,3,3168700
757,2020,4,797896330
757,2020,5,38299294
757,2020,6,11504496
757,2020,7,8637411
757,2020,8,13710577
757,2020,9,2900331193
757,2020,10,10099955
757,2020,11,14584048
757,2020,12,34588961
757,2020,13,134828312
757,2020,14,206924
757,2020,15,80739119
757,2020,16,10569086
757,2020,17,161267005
757,2020,18,838053743
757,2020,19,801337897
757,2020,20,84463829
757,2020,21,1057245528
757,2020,22,1975659344
757,2020,23,254905079
757,2020,24,449519480
757,2020,25,54586196
757,2020,26,16905309
757,2020,27,1944808710
757,2020,28,609925724
757,2020,29,25490509556
757,2020,30,88353707600
757,2020,31,17907068
757,2020,32,1833009688
757,2020,33,3799817231
757,2020,34,520955793
757,2020,35,485732390
757,2020,36,47839369
757,2020,37,10836281
757,2020,38,1258617724
757,2020,39,5029334192
757,2020,40,405423280
757,2020,41,67605172
757,2020,42,620188946
757,2020,43,8830592
757,2020,44,491834880
757,2020,45,6227281
757,2020,46,1330572
757,2020,47,55381314
757,2020,48,920301047
757,2020,49,365874875
757,2020,50,5028562
757,2020,51,29779571
757,2020,52,148138169
757,2020,53,19303380
757,2020,54,133858583
757,2020,55,62056298
757,2020,56,139602970
757,2020,57,83642630
757,2020,58,68403374
757,2020,59,290172258
757,2020,60,53708353
757,2020,61,1083374177
757,2020,62,1610478430
757,2020,63,162124722
757,2020,64,860979577
757,2020,65,30785822
757,2020,66,31590892
757,2020,67,953145
757,2020,68,400326711
757,2020,69,141515155
752,2020,70,425499768
757,2020,70,427031235
752,2020,71,1655407366
752,2020,72,5714147451
752,2020,73,2449510544
752,2020,74,1569893615
752,2020,75,189809718
752,2020,76,1465111344
752,2020,78,157379315
752,2020,79,78116604
752,2020,80,682604
752,2020,81,46303988
752,2020,82,1059845535
752,2020,83,549240470
752,2020,84,23214566319
752,2020,85,15165826736
752,2020,86,230224001
752,2020,87,20094342495
752,2020,88,424886542
752,2020,89,149408681
752,2020,90,4152042718
752,2020,91,106339112
752,2020,92,74974689
752,2020,93,83277452
752,2020,94,2780612495
752,2020,95,714849913
752,2020,96,631770825
752,2020,97,33768251
752,2020,99,5247140602
757,2020,71,85785399672
757,2020,72,968477034
757,2020,73,2642219533
757,2020,74,579839944
757,2020,75,156733217
757,2020,76,2012787862
757,2020,78,6736456
757,2020,79,31450527
757,2020,80,3244059
757,2020,81,89618906
757,2020,82,1834725616
757,2020,83,362063470
757,2020,84,21120435122
757,2020,85,12132354396
757,2020,86,946910948
757,2020,87,2693824968
757,2020,88,1610064649
757,2020,89,71277003
757,2020,90,16718948155
757,2020,91,18105989133
757,2020,92,20614372
757,2020,93,402536173
757,2020,94,631419693
757,2020,95,153155990
757,2020,96,441375778
757,2020,97,1080409122
764,2020,1,747904238
764,2020,2,1173408829
764,2020,3,1567656092
764,2020,4,340657183
764,2020,5,53839967
764,2020,6,100053686
764,2020,7,1002757995
764,2020,8,4190129962
764,2020,9,120681274
764,2020,10,3787448692
764,2020,11,1376621959
764,2020,12,208913726
764,2020,13,27128690
764,2020,14,14857077
764,2020,15,502936863
764,2020,16,6601964020
764,2020,17,2235565491
764,2020,18,37768066
764,2020,19,1721312720
764,2020,20,2139562554
764,2020,21,2505382717
764,2020,22,1920661672
764,2020,23,2232788343
764,2020,24,167383381
764,2020,25,864480756
764,2020,26,94681786
764,2020,27,6185945836
764,2020,28,699617384
764,2020,29,3582432881
764,2020,30,576175261
764,2020,31,183566814
764,2020,32,589522369
764,2020,33,2028096872
764,2020,34,931795501
764,2020,35,883171191
764,2020,36,11008494
764,2020,37,9687453
764,2020,38,1568642379
764,2020,39,11966116807
764,2020,40,15638532481
764,2020,41,517832492
764,2020,42,358651859
764,2020,43,132782991
764,2020,44,2282310601
764,2020,45,746135
764,2020,46,7933376
764,2020,47,201305364
764,2020,48,1398996230
764,2020,49,55685047
764,2020,50,5899377
764,2020,51,20856105
764,2020,52,331557392
764,2020,53,18587404
764,2020,54,589634347
764,2020,55,1004558425
764,2020,56,558776246
764,2020,57,125347720
764,2020,58,163409562
764,2020,59,131635343
764,2020,60,342192089
764,2020,61,1444863651
764,2020,62,705400586
764,2020,63,435631858
764,2020,64,511813929
764,2020,65,59742421
764,2020,66,2763313
764,2020,67,21900227
764,2020,68,535983742
764,2020,69,643285561
764,2020,70,701879401
764,2020,71,18212406311
764,2020,72,1061956753
768,2020,1,9311
784,2020,1,42404721
768,2020,2,184659
784,2020,2,258430216
768,2020,3,203847
784,2020,3,140262504
768,2020,4,23560114
784,2020,4,881123916
784,2020,5,1769085
768,2020,6,61459
784,2020,6,21028141
768,2020,7,668052
784,2020,7,495940666
768,2020,8,6938888
784,2020,8,1277732353
768,2020,9,6000751
784,2020,9,710494179
768,2020,10,471865
784,2020,10,134968900
768,2020,11,9946520
784,2020,11,98151278
768,2020,12,33859460
784,2020,12,159368567
784,2020,13,66515234
768,2020,14,2145
784,2020,14,4218010
768,2020,15,71099050
784,2020,15,655097598
768,2020,16,44005
784,2020,16,432223505
768,2020,17,19188057
784,2020,17,746965618
768,2020,18,15319964
784,2020,18,448520305
768,2020,19,1513266
784,2020,19,651179419
768,2020,20,2986833
784,2020,20,343594401
768,2020,21,3458353
784,2020,21,712542871
768,2020,22,43636192
784,2020,22,600152453
768,2020,23,1730786
784,2020,23,298169388
768,2020,24,317699
784,2020,24,4351610884
768,2020,25,172559471
784,2020,25,1054189566
784,2020,26,31268982
768,2020,27,60128874
784,2020,27,173347553704
768,2020,28,3519893
784,2020,28,218645425
768,2020,29,144484
784,2020,29,802785346
768,2020,30,3537203
768,2020,31,5926881
768,2020,32,177465
768,2020,33,81882449
768,2020,34,1436289
768,2020,35,34366
768,2020,36,164619
768,2020,38,799792
768,2020,39,125560040
768,2020,40,1148510
768,2020,41,87503
768,2020,42,67594
768,2020,44,1246478
768,2020,46,15763101
768,2020,47,65931
768,2020,48,1409336
768,2020,49,1046973
768,2020,52,83502954
768,2020,53,23613
768,2020,54,207658
768,2020,55,98582
768,2020,56,4425361
768,2020,58,99314
768,2020,60,5587
768,2020,61,515452
768,2020,62,29579
768,2020,63,10945651
768,2020,64,290410
768,2020,65,36020
768,2020,66,520
768,2020,67,32521010
768,2020,68,185709
768,2020,69,32760
768,2020,70,446409
768,2020,71,1735
768,2020,72,14199679
764,2020,73,4090287011
768,2020,73,3130101
764,2020,74,2279325495
768,2020,74,118671
764,2020,75,11605643
764,2020,76,1890256373
768,2020,76,225479
764,2020,78,21344455
764,2020,79,66488977
768,2020,79,40596
764,2020,80,190321396
764,2020,81,59616841
764,2020,82,534130514
768,2020,82,82371
764,2020,83,741877724
768,2020,83,64002
764,2020,84,38048770660
768,2020,84,14497190
764,2020,85,34402785282
768,2020,85,2831288
764,2020,86,109869307
768,2020,86,66847
764,2020,87,24341545623
768,2020,87,75819349
764,2020,88,2606778726
768,2020,88,5737915
764,2020,89,583420687
768,2020,89,766086
764,2020,90,4750995236
768,2020,90,761639
764,2020,91,554539840
768,2020,91,13272
764,2020,92,16504149
764,2020,93,31793710
764,2020,94,1546734161
768,2020,94,3846231
764,2020,95,726039957
764,2020,96,601584898
768,2020,96,51303
764,2020,97,4117644
768,2020,97,4918
792,2020,1,83406467
792,2020,2,569937558
792,2020,3,1014566170
792,2020,4,612868443
792,2020,5,79218702
792,2020,6,106768498
792,2020,7,1434771489
792,2020,8,4830425328
792,2020,9,257132120
792,2020,10,289969935
792,2020,11,1187771130
792,2020,12,446383559
792,2020,13,28924580
792,2020,14,13389657
792,2020,15,1386488943
792,2020,16,128265926
792,2020,17,670794889
792,2020,18,653017738
792,2020,19,2079037013
792,2020,20,2364551740
792,2020,21,809339020
792,2020,22,338347475
792,2020,23,415413740
792,2020,24,909214016
792,2020,25,2801317231
792,2020,26,1384358990
792,2020,27,4715232979
792,2020,28,1648229264
792,2020,29,602028253
784,2020,30,1547877776
784,2020,31,30510013
784,2020,32,646641360
784,2020,33,3642606402
784,2020,34,848191735
784,2020,35,86789453
784,2020,36,3576105
784,2020,37,70835280
784,2020,38,889480407
784,2020,39,6965823801
784,2020,40,1415156744
784,2020,41,9081691
784,2020,42,350040846
784,2020,43,5217603
784,2020,44,179265223
784,2020,45,24301686
784,2020,46,36219778
784,2020,47,79843045
784,2020,48,1767890789
784,2020,49,550266745
784,2020,50,7805996
784,2020,51,13062519
784,2020,52,42912139
784,2020,53,3147379
784,2020,54,458394523
784,2020,55,151100080
784,2020,56,135119436
784,2020,57,175529370
784,2020,58,26753001
784,2020,59,40087403
784,2020,60,56500287
784,2020,61,1281434353
784,2020,62,854431544
784,2020,63,514965590
784,2020,64,849694862
784,2020,65,27925257
784,2020,66,2797106
784,2020,67,20215301
784,2020,68,248199154
784,2020,69,436674034
784,2020,70,495940484
784,2020,71,45111021117
784,2020,72,2350562020
784,2020,73,3402553231
784,2020,74,2149420591
784,2020,75,651812026
784,2020,76,4446737390
784,2020,78,47010622
784,2020,79,186783735
784,2020,80,31281254
784,2020,81,5811457
784,2020,82,325269806
784,2020,83,415194379
784,2020,84,16579753900
784,2020,85,28583097277
784,2020,86,91446199
784,2020,87,10049595086
784,2020,88,1976356188
784,2020,89,335242006
784,2020,90,1922442120
784,2020,91,704119341
784,2020,92,46936179
784,2020,93,7547428
784,2020,94,907231656
784,2020,95,464649608
784,2020,96,260655695
784,2020,97,235680172
784,2020,99,29483805
800,2020,1,10168372
800,2020,2,2233199
800,2020,3,124892855
800,2020,4,76849865
800,2020,5,526687
800,2020,6,54442884
800,2020,7,68137729
800,2020,8,16853357
800,2020,9,600660697
800,2020,10,102419319
800,2020,11,69218001
800,2020,12,61785464
800,2020,13,2702016
800,2020,14,24407
800,2020,15,69865115
800,2020,16,2755859
800,2020,17,76031729
800,2020,18,99379881
800,2020,19,10334855
800,2020,20,5686804
800,2020,21,5887995
800,2020,22,71794099
800,2020,23,51007634
800,2020,24,49721775
800,2020,25,75820216
800,2020,26,595785
800,2020,27,98572556
800,2020,28,2259505
800,2020,29,2673495
792,2020,30,1826051313
800,2020,30,28207811
792,2020,31,375614075
800,2020,31,518586
792,2020,32,891225906
800,2020,32,6466372
792,2020,33,953268965
800,2020,33,22468567
792,2020,34,1124840892
800,2020,34,19417076
792,2020,35,250994161
800,2020,35,17173808
792,2020,36,23003271
800,2020,36,2138835
792,2020,37,14278534
800,2020,37,19232
792,2020,38,1157492131
800,2020,38,3812733
792,2020,39,6971353977
800,2020,39,28524380
792,2020,40,2656178508
800,2020,40,15243463
792,2020,41,155983870
800,2020,41,8814356
792,2020,42,284831831
800,2020,42,1641976
792,2020,43,101824465
792,2020,44,977025001
800,2020,44,49826313
792,2020,45,801910
800,2020,45,148
792,2020,46,1953514
800,2020,46,671267
792,2020,47,60711635
800,2020,47,543
792,2020,48,1725417572
800,2020,48,17132816
792,2020,49,132343642
800,2020,49,332373
792,2020,50,9093545
792,2020,51,68043096
792,2020,52,1463451504
792,2020,53,45138038
792,2020,54,1333522691
792,2020,55,1179049223
792,2020,56,955758216
792,2020,57,2621045221
792,2020,58,378752666
792,2020,59,256571613
792,2020,60,1510372322
792,2020,61,8387722615
792,2020,62,6600585182
792,2020,63,2521486814
792,2020,64,829448335
792,2020,65,53136799
792,2020,66,7596108
792,2020,67,3213800
792,2020,68,1474613029
792,2020,69,1247542535
792,2020,70,1052364025
792,2020,71,6693436224
792,2020,72,8803210996
792,2020,73,6363349021
792,2020,74,1581015286
792,2020,75,107344847
792,2020,76,3060896980
792,2020,78,29270674
792,2020,79,7153486
792,2020,80,7375018
792,2020,81,147510040
792,2020,82,255320823
792,2020,83,984536637
792,2020,84,16797838608
792,2020,85,9307365260
792,2020,86,145736349
792,2020,87,22098148345
792,2020,88,900427765
792,2020,89,1473600583
792,2020,90,1317768903
792,2020,91,34635268
792,2020,92,10858219
792,2020,93,652615610
792,2020,94,3897048972
792,2020,95,128870294
792,2020,96,902163052
792,2020,97,10947553
792,2020,99,394621561
800,2020,50,44400
800,2020,51,10897
800,2020,52,37539227
800,2020,53,9552
800,2020,54,4281426
800,2020,55,2564963
800,2020,56,589453
800,2020,57,91140
800,2020,58,15044
800,2020,59,146728
800,2020,60,1048
800,2020,61,1134315
800,2020,62,2442580
800,2020,63,11418336
800,2020,64,3090823
800,2020,65,78636
800,2020,66,79713
800,2020,67,4820623
800,2020,68,3542987
800,2020,69,11477020
800,2020,70,661800
800,2020,71,1819583757
800,2020,72,68467042
800,2020,73,31073702
800,2020,74,58811
800,2020,76,5792015
800,2020,79,220364
800,2020,81,3749
800,2020,82,590555
800,2020,83,2441885
800,2020,84,22231181
800,2020,85,6856783
800,2020,86,26337
800,2020,87,51442126
800,2020,88,6397505
800,2020,89,86014
800,2020,90,1156641
800,2020,91,165153
800,2020,92,27541
800,2020,93,297
800,2020,94,9028648
800,2020,95,568495
800,2020,96,2634141
800,2020,97,352066
804,2020,1,51820226
804,2020,2,655973476
804,2020,3,42253787
804,2020,4,427351276
804,2020,5,15805247
804,2020,6,5746575
804,2020,7,168322331
804,2020,8,238621121
804,2020,9,15030961
804,2020,10,9417632971
804,2020,11,154934221
804,2020,12,1842858788
804,2020,13,944017
804,2020,14,47431155
804,2020,15,5760236481
804,2020,16,22707793
804,2020,17,250357847
804,2020,18,201430592
804,2020,19,313173322
804,2020,20,172856607
804,2020,21,159735573
804,2020,22,223598485
804,2020,23,1575647750
804,2020,24,441358752
804,2020,25,355955516
804,2020,26,4422736703
804,2020,27,555505383
804,2020,28,741808959
804,2020,29,174148756
804,2020,30,268264754
804,2020,31,377222158
804,2020,32,114303267
804,2020,33,95979366
804,2020,34,41784790
804,2020,35,52693190
804,2020,36,2678992
804,2020,37,399671
804,2020,38,151164906
804,2020,39,602072595
804,2020,40,82892780
804,2020,41,73675278
804,2020,42,39132149
804,2020,43,21976380
804,2020,44,1409773968
804,2020,45,1034002
804,2020,46,1553092
804,2020,47,3573647
804,2020,48,355671271
804,2020,49,44253819
804,2020,50,8542
804,2020,51,3299728
804,2020,52,2402109
804,2020,53,489328
804,2020,54,9917928
804,2020,55,14938214
804,2020,56,93184621
804,2020,57,21176199
804,2020,58,4129999
804,2020,59,10034778
804,2020,60,5426248
804,2020,61,109657786
804,2020,62,338344603
804,2020,63,165388692
804,2020,64,152557084
804,2020,65,6857711
804,2020,66,5538328
804,2020,67,577360
804,2020,68,102558748
804,2020,69,131947936
804,2020,70,208953644
804,2020,71,114392007
804,2020,72,7687430842
804,2020,73,884421038
804,2020,74,85846013
804,2020,75,3131598
804,2020,76,108440666
804,2020,78,25014740
804,2020,79,68984
804,2020,80,116801
804,2020,81,63172047
804,2020,82,31440716
804,2020,83,144993654
804,2020,84,1921847354
807,2020,1,1633111
807,2020,2,11805534
807,2020,3,5388277
807,2020,4,8806949
807,2020,5,346375
807,2020,6,22084149
807,2020,7,71915217
807,2020,8,67930514
807,2020,9,7580685
807,2020,10,8345737
807,2020,11,1953339
807,2020,12,5228181
807,2020,13,264027
807,2020,14,17982
807,2020,15,10634082
807,2020,16,18342990
807,2020,17,7932939
807,2020,18,13984714
807,2020,19,76547156
807,2020,20,71411422
807,2020,21,38774060
807,2020,22,79195490
807,2020,23,1627485
807,2020,24,143345543
807,2020,25,69400831
807,2020,26,196503583
807,2020,27,93652352
807,2020,28,12270180
807,2020,29,2326595
807,2020,30,124135315
807,2020,31,1385130
807,2020,32,17027851
807,2020,33,10577543
807,2020,34,4332038
807,2020,35,560304
807,2020,36,499398
807,2020,37,53643
807,2020,38,1331957241
807,2020,39,117471579
807,2020,40,16316450
807,2020,41,2566464
807,2020,42,2177110
807,2020,43,744275
807,2020,44,6901594
807,2020,46,14407
807,2020,47,2176207
807,2020,48,20431374
807,2020,49,3082635
807,2020,50,13339
807,2020,51,379613
807,2020,52,13238717
807,2020,53,210052
807,2020,54,9416174
807,2020,55,3654202
807,2020,56,11899485
807,2020,57,101753
807,2020,58,3991421
807,2020,59,911281
807,2020,60,4755492
807,2020,61,98087358
807,2020,62,303777100
807,2020,63,57437022
807,2020,64,28655360
807,2020,65,6740468
807,2020,66,138022
807,2020,67,9219
807,2020,68,33755046
807,2020,69,28431998
807,2020,70,18265297
807,2020,71,5841857
807,2020,72,532700661
807,2020,73,192515535
807,2020,74,13037392
807,2020,75,8129
807,2020,76,14539148
807,2020,78,455273
807,2020,79,133119
807,2020,80,30967
807,2020,81,601939
807,2020,82,1228942
807,2020,83,9866267
807,2020,84,871292462
804,2020,85,2574813081
804,2020,86,418817507
804,2020,87,116078916
804,2020,88,81965243
804,2020,89,140074874
804,2020,90,161242236
804,2020,91,1604716
804,2020,92,422771
804,2020,94,750454741
804,2020,95,105906012
804,2020,96,134828395
804,2020,97,558036
804,2020,99,90242213
826,2020,1,753016605
826,2020,2,2348454711
826,2020,3,1879866580
826,2020,4,2192196621
826,2020,5,175796323
826,2020,6,87892355
826,2020,7,506390432
826,2020,8,363105939
826,2020,9,575668516
826,2020,10,564379313
826,2020,11,430636541
826,2020,12,280378219
826,2020,13,121273693
826,2020,14,5192821
826,2020,15,707802968
826,2020,16,506611316
826,2020,17,519202629
826,2020,18,1115521612
826,2020,19,2344026152
826,2020,20,710406121
826,2020,21,2914942466
826,2020,22,8388037053
826,2020,23,1475022567
826,2020,24,16990392
826,2020,25,589542577
826,2020,26,202565656
826,2020,27,26344932241
826,2020,28,2690535512
826,2020,29,13104993646
826,2020,30,24947757351
826,2020,31,373718277
826,2020,32,3304635167
826,2020,33,5325221229
826,2020,34,2306361871
826,2020,35,607643112
826,2020,36,101112774
826,2020,37,185792176
826,2020,38,7885233466
826,2020,39,10799227421
826,2020,40,2225012843
826,2020,41,223194844
826,2020,42,1290302890
826,2020,43,28639077
826,2020,44,551846293
826,2020,45,6545042
826,2020,46,19356611
826,2020,47,522424620
826,2020,48,2793442777
826,2020,49,3110622082
826,2020,50,19449505
826,2020,51,338746844
826,2020,52,184957048
826,2020,53,41833150
826,2020,54,443388754
826,2020,55,285226333
826,2020,56,407699634
826,2020,57,289635049
826,2020,58,131917812
826,2020,59,343380800
826,2020,60,113621641
826,2020,61,3616420196
826,2020,62,3771021642
826,2020,63,1100531828
826,2020,64,2184830786
826,2020,65,200695543
826,2020,66,17445878
826,2020,67,35911698
826,2020,68,944370649
826,2020,69,498226334
826,2020,70,1156870311
826,2020,71,42870573821
826,2020,72,5416335856
826,2020,73,5336351523
826,2020,74,1504771771
826,2020,75,1300206651
826,2020,76,2384078673
826,2020,78,494849995
826,2020,79,119205881
826,2020,80,16557191
826,2020,81,672642606
826,2020,82,871256953
826,2020,83,1067264673
826,2020,84,60526863644
807,2020,85,1009397343
807,2020,86,25813049
807,2020,87,285579841
807,2020,88,1376907
807,2020,89,56404
807,2020,90,21667897
807,2020,91,2924930
807,2020,92,6545
807,2020,94,294364288
807,2020,95,7315145
807,2020,96,3256761
807,2020,97,137227
807,2020,99,3539151
834,2020,1,8478597
842,2020,1,963916589
834,2020,2,4848526
842,2020,2,18165205474
834,2020,3,139592709
842,2020,3,4007582849
834,2020,4,2656761
842,2020,4,5428232667
834,2020,5,2150233
842,2020,5,1149087066
834,2020,6,23152861
842,2020,6,427537765
834,2020,7,223903684
842,2020,7,4833303738
834,2020,8,380467105
842,2020,8,14304773773
834,2020,9,203858413
842,2020,9,1043959584
834,2020,10,173933533
842,2020,10,19342931350
834,2020,11,15723526
842,2020,11,965511262
834,2020,12,198755546
842,2020,12,31104237586
834,2020,13,785581
842,2020,13,604043620
834,2020,14,286111
842,2020,14,28868370
834,2020,15,14655504
842,2020,15,3595145774
834,2020,16,139784
842,2020,16,1968114005
834,2020,17,1853546
842,2020,17,1826330603
834,2020,18,24149826
842,2020,18,1678352195
834,2020,19,1078528
842,2020,19,4218975916
834,2020,20,7909632
842,2020,20,4498813247
834,2020,21,3649260
842,2020,21,9290947886
834,2020,22,36322110
842,2020,22,7914524808
834,2020,23,72545284
842,2020,23,10951923460
834,2020,24,166985798
842,2020,24,1043999299
834,2020,25,103939205
842,2020,25,2205547697
834,2020,26,362050484
842,2020,26,6526325369
834,2020,27,66470634
842,2020,27,155092241024
834,2020,28,3890794
842,2020,28,11103820235
834,2020,29,525962
842,2020,29,33969411319
834,2020,30,8246246
834,2020,31,101070221
834,2020,32,3347004
834,2020,33,24489885
834,2020,34,34528093
834,2020,35,153345
834,2020,36,971623
834,2020,37,13353
834,2020,38,17351791
834,2020,39,29110990
834,2020,40,1636410
834,2020,41,5776438
834,2020,42,126401
834,2020,43,15587
834,2020,44,50413810
834,2020,45,57491
834,2020,46,88178
834,2020,47,195578
834,2020,48,36706123
834,2020,49,658255
834,2020,50,12865
834,2020,52,95504741
834,2020,53,32853239
834,2020,54,311225
834,2020,55,1888922
834,2020,56,23836272
834,2020,57,183361
834,2020,58,742639
834,2020,59,61458
834,2020,60,4614098
834,2020,61,13089427
834,2020,62,1382829
834,2020,63,49349974
834,2020,64,4468896
834,2020,65,5278
834,2020,66,5565
834,2020,67,10449023
834,2020,68,5465679
834,2020,69,33629461
834,2020,70,36684318
834,2020,71,3007018169
834,2020,72,43869391
834,2020,73,22662023
834,2020,74,2205530
834,2020,75,2467
834,2020,76,8366515
834,2020,78,13395453
834,2020,79,208337
834,2020,80,1034
834,2020,81,7150
834,2020,82,3374111
834,2020,83,2491164
834,2020,84,32684976
826,2020,85,25016311954
834,2020,85,10867290
826,2020,86,254358748
834,2020,86,388242
826,2020,87,36353668451
834,2020,87,30321745
826,2020,88,13024380033
834,2020,88,674059
826,2020,89,2477535560
834,2020,89,10992318
826,2020,90,17634736024
834,2020,90,3706585
826,2020,91,947304412
834,2020,91,5498
826,2020,92,159697709
834,2020,92,23061
826,2020,93,1094459892
834,2020,93,3830
826,2020,94,3245772111
834,2020,94,2859986
826,2020,95,2294072154
834,2020,95,306126
826,2020,96,609203012
834,2020,96,5633398
826,2020,97,3482789472
834,2020,97,85996
826,2020,99,11867184830
842,2020,30,53938940706
842,2020,31,3674065109
842,2020,32,6762596723
842,2020,33,12355330765
842,2020,34,6929342738
842,2020,35,3746882135
842,2020,36,606252414
842,2020,37,2047379765
842,2020,38,31277298124
842,2020,39,60216190079
842,2020,40,11164742263
842,2020,41,1260853897
842,2020,42,1271583673
842,2020,43,158567507
842,2020,44,7641331517
842,2020,45,19433719
842,2020,46,20436307
842,2020,47,7626963741
842,2020,48,13790898966
842,2020,49,3660623915
842,2020,50,4440935
842,2020,51,45475919
842,2020,52,7013425487
842,2020,53,21827976
842,2020,54,1292013670
842,2020,55,1782717093
842,2020,56,2391784219
842,2020,57,770494882
842,2020,58,337612921
842,2020,59,1890661569
842,2020,60,658244791
842,2020,61,2305423538
842,2020,62,1772903238
842,2020,63,2482665175
842,2020,64,1134511266
842,2020,65,294993480
842,2020,66,33860940
842,2020,67,118045879
842,2020,68,3262106520
842,2020,69,1801200335
842,2020,70,4942765740
842,2020,71,58810543095
842,2020,72,12272225426
842,2020,73,16000982002
842,2020,74,6452753635
842,2020,75,2216286700
842,2020,76,9389712361
842,2020,78,152901679
842,2020,79,264949228
842,2020,80,144557554
842,2020,81,2475269480
842,2020,82,3880205283
842,2020,83,4341633152
842,2020,84,182585530775
842,2020,85,162884379108
842,2020,86,2704538513
842,2020,87,105158056180
842,2020,88,80936266187
842,2020,89,1986181525
842,2020,90,83404371523
842,2020,91,1253452192
842,2020,92,688841478
842,2020,93,4266892994
842,2020,94,8483917608
842,2020,95,5344556813
842,2020,96,2266561025
842,2020,97,8195727542
842,2020,99,42911776265
140,2020,5,7568
140,2020,9,4784
140,2020,11,219176
140,2020,12,16607
140,2020,15,31333
140,2020,18,3479
140,2020,21,3838
140,2020,22,9560
140,2020,24,3371
140,2020,27,15985
140,2020,33,13181
140,2020,39,59254
140,2020,40,11892
140,2020,41,14256
140,2020,44,7483201
140,2020,52,250548
140,2020,63,57475
140,2020,64,347
140,2020,70,182935
140,2020,71,16569301
140,2020,72,17494
140,2020,73,168057
140,2020,74,3215
140,2020,76,81519
140,2020,84,3810564
140,2020,85,292894
140,2020,86,659858
140,2020,87,10184526
140,2020,88,2061
140,2020,90,101677
140,2020,94,251154
140,2020,96,1043
854,2020,1,704099
858,2020,1,107171145
860,2020,1,5296364
894,2020,1,6155258
854,2020,2,38743
858,2020,2,1784283272
860,2020,2,84936
894,2020,2,13462599
854,2020,3,29882
858,2020,3,92590213
860,2020,3,594858
894,2020,3,4900210
854,2020,4,219277
858,2020,4,671590991
860,2020,4,7765473
894,2020,4,16152898
858,2020,5,56661945
860,2020,5,12323213
894,2020,5,103521
854,2020,6,1153836
858,2020,6,1862521
860,2020,6,64268886
894,2020,6,7626947
854,2020,7,1652441
858,2020,7,359025
860,2020,7,400517577
894,2020,7,7384792
854,2020,8,95706709
858,2020,8,70200031
860,2020,8,578438665
894,2020,8,4724765
854,2020,9,686008
858,2020,9,1569449
860,2020,9,14785612
894,2020,9,9290660
854,2020,10,27933607
858,2020,10,556811811
860,2020,10,15992490
894,2020,10,40557569
854,2020,11,18965
858,2020,11,193284139
860,2020,11,219486547
894,2020,11,17707338
854,2020,12,116393976
858,2020,12,800846556
860,2020,12,30671075
894,2020,12,23771487
854,2020,13,206145
858,2020,13,269637
860,2020,13,35148215
894,2020,13,65709
854,2020,14,7706
860,2020,14,312500
894,2020,14,10107599
854,2020,15,36048485
858,2020,15,142183339
860,2020,15,30865096
894,2020,15,18767016
858,2020,16,52102781
860,2020,16,314125
894,2020,16,1817253
854,2020,17,433484
858,2020,17,2216244
860,2020,17,5606711
894,2020,17,115581301
854,2020,18,13548
858,2020,18,15401326
860,2020,18,4906491
894,2020,18,3364025
854,2020,19,17296
858,2020,19,19111694
860,2020,19,8160697
894,2020,19,46465358
854,2020,20,1524239
858,2020,20,9529776
860,2020,20,35357389
894,2020,20,8237024
854,2020,21,1101982
858,2020,21,22871545
860,2020,21,2670647
894,2020,21,3842645
854,2020,22,2791564
858,2020,22,19693592
860,2020,22,17673550
894,2020,22,88317787
854,2020,23,11014609
858,2020,23,28857251
860,2020,23,22239411
894,2020,23,48900934
854,2020,24,969901
858,2020,24,21020303
860,2020,24,10564348
894,2020,24,116638234
854,2020,25,31006754
858,2020,25,22353643
860,2020,25,30373542
894,2020,25,252028324
854,2020,26,105500904
858,2020,26,44363
860,2020,26,27755215
894,2020,26,239833618
854,2020,27,12610654
858,2020,27,85170616
860,2020,27,785401535
894,2020,27,123516994
854,2020,28,277482
858,2020,28,21948278
860,2020,28,32626777
894,2020,28,102688581
854,2020,29,21590
858,2020,29,24491908
860,2020,29,3382883
894,2020,29,2011129
854,2020,30,1414408
858,2020,30,152228210
860,2020,30,23392276
894,2020,30,1373723
854,2020,31,334575
858,2020,31,7195824
860,2020,31,152439534
894,2020,31,18387852
854,2020,32,1083291
858,2020,32,24469986
860,2020,32,6274656
894,2020,32,2657183
854,2020,33,502155
858,2020,33,5379582
860,2020,33,1956554
894,2020,33,3037578
854,2020,34,94626
858,2020,34,54669728
860,2020,34,11725342
894,2020,34,73796903
854,2020,35,28536
858,2020,35,16092222
860,2020,35,3485955
894,2020,35,142205
854,2020,36,8548056
860,2020,36,197768
894,2020,36,20122112
854,2020,37,12734
858,2020,37,11554
860,2020,37,13722
894,2020,37,2482
854,2020,38,2434185
858,2020,38,43741045
860,2020,38,4702104
894,2020,38,36820606
854,2020,39,1210944
858,2020,39,246072201
860,2020,39,324560453
894,2020,39,19407132
