rtcode,yr,cmdcode,import
204,2020,31,83678293
204,2020,32,6220472
204,2020,33,10789756
204,2020,34,12155381
204,2020,35,2850930
204,2020,36,3469725
204,2020,37,241624
204,2020,38,69429280
204,2020,39,49354811
204,2020,40,20543395
204,2020,41,122671
204,2020,42,2377827
204,2020,43,2740
204,2020,44,4942343
204,2020,45,10082
204,2020,46,13276
204,2020,47,7229
204,2020,48,27797128
204,2020,49,4210875
204,2020,50,2210
204,2020,51,22698
204,2020,52,20751802
204,2020,53,257908
204,2020,54,2535931
204,2020,55,6487635
204,2020,56,1485516
204,2020,57,2158282
204,2020,58,331946
204,2020,59,801147
204,2020,60,136598
204,2020,61,1003687
204,2020,62,2090974
203,2020,70,912676861
203,2020,71,1112001321
203,2020,72,5037687915
203,2020,73,4432564162
203,2020,74,1264111513
203,2020,75,138671300
203,2020,76,2367122527
203,2020,78,289523520
203,2020,79,126439889
203,2020,80,16387416
203,2020,81,134070023
203,2020,82,980337505
203,2020,83,1131088434
203,2020,84,32007774030
203,2020,85,37465297927
203,2020,86,433909038
203,2020,87,15941537793
203,2020,88,264516446
203,2020,89,22127940
203,2020,90,4018562441
203,2020,91,155853264
203,2020,92,63780515
203,2020,93,150077500
203,2020,94,3337415317
203,2020,95,1930876974
203,2020,96,639102887
203,2020,97,39211795
203,2020,99,114782108
208,2020,1,47309243
214,2020,1,4779845
208,2020,2,1057443564
214,2020,2,204391813
208,2020,3,2173399567
214,2020,3,137605118
208,2020,4,836490890
214,2020,4,276716221
208,2020,5,235438428
214,2020,5,1589165
208,2020,6,392157770
214,2020,6,8525043
208,2020,7,548860649
214,2020,7,129479573
208,2020,8,830930426
214,2020,8,83817839
208,2020,9,275977895
214,2020,9,50256409
208,2020,10,198638809
214,2020,10,423258207
208,2020,11,113037162
214,2020,11,49752231
208,2020,12,412806924
214,2020,12,128044145
208,2020,13,139021695
214,2020,13,29762128
208,2020,14,14564832
214,2020,14,180163
208,2020,15,793273809
214,2020,15,244819247
208,2020,16,923185638
214,2020,16,107593125
208,2020,17,258169882
214,2020,17,49739871
208,2020,18,348399301
214,2020,18,25708886
208,2020,19,676116099
214,2020,19,245897003
208,2020,20,524027243
214,2020,20,139570451
208,2020,21,739510031
214,2020,21,222386045
208,2020,22,1349475356
214,2020,22,229259479
208,2020,23,1499966356
214,2020,23,157409656
208,2020,24,149086021
208,2020,25,252095980
208,2020,26,8745219
208,2020,27,4436588087
208,2020,28,479855088
208,2020,29,947207420
208,2020,30,5333087423
208,2020,31,289067597
208,2020,32,611062008
208,2020,33,826527780
208,2020,34,491118373
208,2020,35,385951441
208,2020,36,18732211
208,2020,37,26940081
208,2020,38,1262256527
208,2020,39,3849439893
208,2020,40,844121714
208,2020,41,53107438
208,2020,42,358461959
208,2020,43,239386199
208,2020,44,2092700780
208,2020,45,8707976
208,2020,46,25328714
208,2020,47,50402142
208,2020,48,1373747728
208,2020,49,265661705
208,2020,50,695815
208,2020,51,94621329
208,2020,52,44174168
208,2020,53,7262162
208,2020,54,107293345
208,2020,55,61046000
208,2020,56,176841657
208,2020,57,83665793
208,2020,58,23482429
208,2020,59,87241736
208,2020,60,45058274
208,2020,61,2106144873
208,2020,62,2525312649
204,2020,63,51781919
208,2020,63,697554804
204,2020,64,6848503
208,2020,64,857990461
204,2020,65,1125295
208,2020,65,85350603
204,2020,66,155281
208,2020,66,21943585
204,2020,67,434678
208,2020,67,14908271
204,2020,68,4462759
208,2020,68,567445862
204,2020,69,23233957
208,2020,69,317587025
204,2020,70,7306961
208,2020,70,542117074
204,2020,71,57027
208,2020,71,219528455
204,2020,72,88445044
208,2020,72,1894305870
204,2020,73,40230587
208,2020,73,2778914020
204,2020,74,648332
208,2020,74,358970830
204,2020,75,6013
208,2020,75,21381758
204,2020,76,14260866
208,2020,76,1074306875
204,2020,78,30
208,2020,78,3117969
204,2020,79,160229
208,2020,79,58200046
204,2020,80,7911
208,2020,80,10701012
204,2020,81,523
208,2020,81,22812320
204,2020,82,2538290
208,2020,82,385730560
204,2020,83,10162846
208,2020,83,479725449
204,2020,84,125992184
208,2020,84,12850882160
204,2020,85,122017457
208,2020,85,10060828059
204,2020,86,919057
208,2020,86,197409504
204,2020,87,216971214
208,2020,87,7979934184
204,2020,88,162453
208,2020,88,232422244
204,2020,89,110854
208,2020,89,1249699048
204,2020,90,19854396
208,2020,90,2971904800
204,2020,91,119184
208,2020,91,132341559
204,2020,92,27088
208,2020,92,58001268
204,2020,93,4301
208,2020,93,50059354
204,2020,94,17989773
208,2020,94,2639473708
204,2020,95,1861524
208,2020,95,870275609
204,2020,96,5511853
208,2020,96,279122190
204,2020,97,19631
208,2020,97,103171856
208,2020,99,1259850636
218,2020,1,21577128
218,2020,2,10360701
218,2020,3,102557803
218,2020,4,10433797
218,2020,5,30009434
218,2020,6,21505917
218,2020,7,53400867
218,2020,8,151290003
218,2020,9,20781136
218,2020,10,383540203
218,2020,11,48560249
218,2020,12,38589674
218,2020,13,7877731
218,2020,14,445289
218,2020,15,146304490
218,2020,16,7999451
218,2020,17,54907473
218,2020,18,36782183
218,2020,19,116310048
218,2020,20,46403404
218,2020,21,268313582
218,2020,22,87288191
218,2020,23,793301537
214,2020,24,433583042
218,2020,24,1968231
214,2020,25,91697993
218,2020,25,35012804
214,2020,26,621827
218,2020,26,2107876
214,2020,27,2302686942
218,2020,27,2772856963
214,2020,28,94636570
218,2020,28,151063838
214,2020,29,153204877
218,2020,29,312805012
214,2020,30,696432278
218,2020,30,1055140589
214,2020,31,121845285
218,2020,31,320857687
214,2020,32,125946204
218,2020,32,125578175
214,2020,33,248767093
218,2020,33,285336434
214,2020,34,86395397
218,2020,34,142346348
214,2020,35,47940319
218,2020,35,58732999
214,2020,36,3173440
218,2020,36,17593082
214,2020,37,5800545
218,2020,37,13865309
214,2020,38,228728061
218,2020,38,509637770
214,2020,39,1342474544
218,2020,39,852589297
214,2020,40,176839794
218,2020,40,238624248
214,2020,41,31871331
218,2020,41,1773753
214,2020,42,25774668
218,2020,42,25194836
214,2020,43,1708561
218,2020,43,8459
214,2020,44,156934009
218,2020,44,42194821
214,2020,45,1180235
218,2020,45,622956
214,2020,46,432471
218,2020,46,70538
214,2020,47,9104787
218,2020,47,25586418
214,2020,48,471233350
218,2020,48,254215269
214,2020,49,40217947
218,2020,49,26582858
214,2020,50,33485
218,2020,50,18225
214,2020,51,5970107
218,2020,51,1751824
214,2020,52,262934572
218,2020,52,42403723
214,2020,53,2541878
218,2020,53,224705
214,2020,54,60051859
218,2020,54,61942774
214,2020,55,95991381
218,2020,55,47389353
214,2020,56,37930587
218,2020,56,66816422
214,2020,57,5442795
218,2020,57,3257626
214,2020,58,27683264
218,2020,58,9166848
214,2020,59,11642770
218,2020,59,18504935
214,2020,60,28992916
218,2020,60,60339358
214,2020,61,73237313
218,2020,61,66521904
214,2020,62,110460972
218,2020,62,95139406
214,2020,63,305338144
218,2020,63,159894296
214,2020,64,108848258
218,2020,64,98301480
214,2020,65,6393248
218,2020,65,10721729
214,2020,66,2700521
218,2020,66,1856898
214,2020,67,8035002
218,2020,67,3209177
214,2020,68,50119600
218,2020,68,63280978
214,2020,69,152779696
218,2020,69,73903584
214,2020,70,162225008
218,2020,70,85185907
214,2020,71,514698160
218,2020,71,11952548
214,2020,72,495785386
218,2020,72,495626334
214,2020,73,412136775
218,2020,73,272548361
214,2020,74,32867547
218,2020,74,53513274
214,2020,75,71312
218,2020,75,1194619
214,2020,76,170185399
218,2020,76,92070734
214,2020,78,714311
218,2020,78,738472
214,2020,79,1628312
218,2020,79,11400582
214,2020,80,904321
218,2020,80,622092
214,2020,81,3136955
218,2020,81,1139662
214,2020,82,61203408
218,2020,82,91609201
214,2020,83,99470666
218,2020,83,79992401
214,2020,84,1688609278
218,2020,84,2065385280
214,2020,85,1413243553
218,2020,85,1508279324
214,2020,86,44831495
218,2020,86,24890065
214,2020,87,1275484982
218,2020,87,1305456868
214,2020,88,3587218
218,2020,88,17662248
214,2020,89,7114394
218,2020,89,132695970
214,2020,90,301394567
218,2020,90,432927351
214,2020,91,10337250
218,2020,91,11463572
214,2020,92,1631192
218,2020,92,4105563
214,2020,93,1059591
218,2020,93,289985
214,2020,94,170555802
218,2020,94,104770051
214,2020,95,61281409
218,2020,95,88888921
214,2020,96,124788674
218,2020,96,86328834
214,2020,97,1524908
218,2020,97,558162
214,2020,99,86798
218,2020,99,321148833
222,2020,1,9447915
222,2020,2,208469458
222,2020,3,15621342
222,2020,4,266425474
222,2020,5,1976730
222,2020,6,4626742
222,2020,7,146365235
222,2020,8,111062459
222,2020,9,11752142
222,2020,10,263632728
222,2020,11,47049727
222,2020,12,15058043
222,2020,13,3331222
222,2020,14,115267
222,2020,15,181334729
222,2020,16,103405795
222,2020,17,24567089
222,2020,18,22006003
222,2020,19,214041587
222,2020,20,84082408
222,2020,21,280904232
222,2020,22,124806855
222,2020,23,164871147
222,2020,24,17370175
222,2020,25,54753836
222,2020,26,610696
222,2020,27,1047347566
222,2020,28,53548160
222,2020,29,84381084
222,2020,30,425212421
222,2020,31,76030175
222,2020,32,97287047
222,2020,33,177277713
222,2020,34,157672768
222,2020,35,26566797
222,2020,36,5621642
222,2020,37,3749405
222,2020,38,179883081
222,2020,39,594033191
222,2020,40,85466341
222,2020,41,3889461
222,2020,42,15414850
222,2020,43,179486
222,2020,44,46358258
222,2020,45,81863
222,2020,46,125297
222,2020,47,57241258
222,2020,48,256878303
222,2020,49,26133242
222,2020,50,41829
222,2020,51,1944013
222,2020,52,132274556
222,2020,53,2543086
222,2020,54,107708646
222,2020,55,101735568
222,2020,56,16069421
222,2020,57,1952527
222,2020,58,28591941
222,2020,59,22041864
222,2020,60,161890822
222,2020,61,324229242
222,2020,62,83657452
222,2020,63,132161914
222,2020,64,63049999
222,2020,65,4460773
222,2020,66,1656751
222,2020,67,1599591
222,2020,68,30389741
222,2020,69,53276085
222,2020,70,41435506
222,2020,71,17939410
222,2020,72,265105795
222,2020,73,189999214
222,2020,74,10307983
222,2020,75,163104
222,2020,76,78398613
222,2020,78,5078416
222,2020,79,2163631
222,2020,80,751204
222,2020,81,46181782
222,2020,82,42522424
222,2020,83,38522190
222,2020,84,630547017
231,2020,1,8048030
231,2020,2,580439
231,2020,3,622738
231,2020,4,30425191
231,2020,5,54101
231,2020,6,3660196
231,2020,7,116529852
231,2020,8,13010749
231,2020,9,9240714
231,2020,10,861102645
231,2020,11,75124454
231,2020,12,16341384
231,2020,13,7775791
231,2020,14,3788
231,2020,15,896278370
231,2020,16,2804193
231,2020,17,347441410
231,2020,18,5013210
231,2020,19,75760583
231,2020,20,24180657
231,2020,21,77066994
231,2020,22,19023512
231,2020,23,7152451
231,2020,24,8614404
231,2020,25,11486921
231,2020,26,136940
231,2020,27,1718258059
231,2020,28,44353375
231,2020,29,98195051
231,2020,30,578780072
231,2020,31,505882084
231,2020,32,59787159
231,2020,33,72286520
231,2020,34,92956959
231,2020,35,19394338
231,2020,36,10818102
231,2020,37,3745393
231,2020,38,270697928
231,2020,39,636896036
231,2020,40,232767980
231,2020,41,426160
231,2020,42,15396925
231,2020,43,10289
231,2020,44,60479410
231,2020,45,26267
231,2020,46,86546
231,2020,47,9983295
231,2020,48,119053731
231,2020,49,21666976
231,2020,50,194958
231,2020,51,1391790
231,2020,52,9561060
231,2020,53,1487847
231,2020,54,222496339
231,2020,55,25702742
231,2020,56,24844062
231,2020,57,8795669
231,2020,58,10426000
231,2020,59,11553585
231,2020,60,23265146
231,2020,61,39842387
231,2020,62,160947194
231,2020,63,115804090
231,2020,64,91760185
231,2020,65,7656320
231,2020,66,6159369
231,2020,67,2687608
231,2020,68,49268396
231,2020,69,60090074
231,2020,70,71057740
222,2020,85,995325390
222,2020,86,1787807
222,2020,87,438209929
222,2020,88,1628242
222,2020,89,2281931
222,2020,90,146013935
222,2020,91,3770017
222,2020,92,2785943
222,2020,93,1786582
222,2020,94,83037188
222,2020,95,33218710
222,2020,96,82107423
222,2020,97,254383
222,2020,99,17261282
233,2020,1,7754533
242,2020,1,1751286
233,2020,2,129885075
242,2020,2,33075596
233,2020,3,126388015
242,2020,3,33443213
233,2020,4,102238516
242,2020,4,41657054
233,2020,5,5553147
242,2020,5,68332
233,2020,6,34859948
242,2020,6,54232
233,2020,7,82346755
242,2020,7,33185335
233,2020,8,163771806
242,2020,8,8965818
233,2020,9,69644783
242,2020,9,7723310
233,2020,10,20782080
242,2020,10,75282283
233,2020,11,23600865
242,2020,11,4678022
233,2020,12,24146830
242,2020,12,8952062
233,2020,13,3976993
242,2020,13,260215
233,2020,14,266655
242,2020,14,1959
233,2020,15,187916475
242,2020,15,31253651
233,2020,16,92469449
242,2020,16,12652321
233,2020,17,48622683
242,2020,17,8388434
233,2020,18,153090395
242,2020,18,4760502
233,2020,19,118136656
242,2020,19,11995993
233,2020,20,93147297
242,2020,20,16593519
233,2020,21,155498446
242,2020,21,18169145
233,2020,22,280276149
242,2020,22,11366591
233,2020,23,103498723
242,2020,23,17123773
233,2020,24,44276863
242,2020,24,4878052
233,2020,25,70462526
242,2020,25,11267057
233,2020,26,7521021
242,2020,26,36573
233,2020,27,1995072977
242,2020,27,301144475
233,2020,28,111574028
242,2020,28,7942415
233,2020,29,144746186
242,2020,29,4689878
233,2020,30,638821149
233,2020,31,151912347
233,2020,32,160964443
233,2020,33,209360114
233,2020,34,110409463
233,2020,35,31860484
233,2020,36,5107888
233,2020,37,4673451
233,2020,38,191822736
233,2020,39,782102516
233,2020,40,197904207
233,2020,41,8171035
233,2020,42,45886456
233,2020,43,2673660
233,2020,44,666849991
233,2020,45,392287
233,2020,46,1620851
233,2020,47,23478256
233,2020,48,258387132
233,2020,49,23608044
233,2020,50,199203
233,2020,51,12597490
233,2020,52,29206083
233,2020,53,7360746
233,2020,54,58244725
233,2020,55,56390163
233,2020,56,29147514
233,2020,57,11150110
233,2020,58,18166185
233,2020,59,26881295
233,2020,60,29022874
233,2020,61,146878041
233,2020,62,195602233
233,2020,63,112736370
233,2020,64,118363287
233,2020,65,10891647
233,2020,66,1152819
233,2020,67,3518773
233,2020,68,120660542
233,2020,69,50639600
233,2020,70,111928347
231,2020,71,1580837
233,2020,71,172880461
231,2020,72,705017551
233,2020,72,525353794
231,2020,73,477362290
233,2020,73,486789085
231,2020,74,37165178
233,2020,74,72059823
231,2020,75,430350
233,2020,75,5197507
231,2020,76,153585948
233,2020,76,202235149
231,2020,78,1230682
233,2020,78,9495588
231,2020,79,26066480
233,2020,79,7634845
231,2020,80,187741
233,2020,80,697465
231,2020,81,188234
233,2020,81,71933697
231,2020,82,40896201
233,2020,82,86849981
231,2020,83,51851724
233,2020,83,123928272
231,2020,84,1827868116
233,2020,84,1835007441
231,2020,85,1088717729
233,2020,85,2220708304
231,2020,86,24814363
233,2020,86,27016711
231,2020,87,1033743641
233,2020,87,1672458545
231,2020,88,42166989
233,2020,88,37448447
231,2020,89,101432
233,2020,89,19610784
231,2020,90,239782936
233,2020,90,444825614
231,2020,91,3418319
233,2020,91,24089631
231,2020,92,609746
233,2020,92,8473269
231,2020,93,181794
233,2020,93,121761356
231,2020,94,155966005
233,2020,94,313558143
231,2020,95,13046055
233,2020,95,121074839
231,2020,96,29878471
233,2020,96,63771858
231,2020,97,169466
233,2020,97,2876562
233,2020,99,36695039
246,2020,1,9044351
246,2020,2,205740022
246,2020,3,402260144
246,2020,4,396002071
246,2020,5,28735541
246,2020,6,140557757
246,2020,7,312292059
246,2020,8,578888161
246,2020,9,296263530
246,2020,10,40310695
246,2020,11,36270981
246,2020,12,110377912
246,2020,13,15406105
246,2020,14,1476435
246,2020,15,462520025
246,2020,16,226294490
246,2020,17,172126173
246,2020,18,199772945
246,2020,19,500237955
246,2020,20,342895434
246,2020,21,466455041
246,2020,22,611876367
246,2020,23,375151146
246,2020,24,123941643
246,2020,25,339312767
246,2020,26,2116741582
246,2020,27,7123339700
246,2020,28,655004533
246,2020,29,904599241
242,2020,30,33147385
246,2020,30,2377431137
242,2020,31,8463831
246,2020,31,213485520
242,2020,32,9716730
246,2020,32,390798710
242,2020,33,21024439
246,2020,33,350892117
242,2020,34,14039668
246,2020,34,334764025
242,2020,35,4242165
246,2020,35,202304230
242,2020,36,2161119
246,2020,36,35286040
242,2020,37,475751
246,2020,37,14606719
242,2020,38,19790640
246,2020,38,874065082
242,2020,39,76288031
246,2020,39,2382202949
242,2020,40,20187416
246,2020,40,760124611
242,2020,41,303796
246,2020,41,7927310
242,2020,42,3802010
246,2020,42,162852306
242,2020,43,12791
246,2020,43,150268021
242,2020,44,8636081
246,2020,44,1050530406
242,2020,45,6035
246,2020,45,5511087
242,2020,46,237913
246,2020,46,8117305
242,2020,47,316
246,2020,47,133650706
242,2020,48,42077352
246,2020,48,586182621
242,2020,49,9685503
246,2020,49,123696922
242,2020,50,29671
246,2020,50,393524
242,2020,51,561895
246,2020,51,18174935
242,2020,52,6977873
246,2020,52,12536744
242,2020,53,43594
246,2020,53,3133414
242,2020,54,4293736
246,2020,54,50731667
